YEAR,STATEFIP,FEMALE,AGE,HISPANIC,ASIAN,BLACK,PACIFICISLANDER,WHITE,COLLEGE,INCOME
2022,15,0,19,0,0,0,1,0,0,9500
2022,15,1,88,0,1,0,0,0,0,14900
2022,15,0,28,0,0,0,0,1,1,12000
2022,15,0,73,0,1,0,0,0,0,8400
2022,15,1,41,0,0,0,0,0,0,2300
2022,15,0,22,1,0,0,0,1,0,15000
2022,15,0,70,0,1,0,0,0,0,5600
2022,15,0,56,0,0,0,0,1,0,0
2022,15,1,83,0,0,0,0,1,0,0
2022,15,0,19,0,0,0,0,1,0,4100
2022,15,0,46,0,0,1,0,0,0,370
2022,15,0,45,1,0,0,0,0,0,3300
2022,15,1,73,0,0,0,0,1,1,0
2022,15,1,56,0,0,0,0,0,0,10800
2022,15,0,39,0,0,0,1,0,0,0
2022,15,0,57,0,0,0,0,1,0,9600
2022,15,1,56,0,0,0,0,0,0,10800
2022,15,0,23,0,0,1,0,0,0,23000
2022,15,0,20,0,0,0,0,1,0,23600
2022,15,1,91,0,1,0,0,0,0,11200
2022,15,0,22,1,0,0,0,1,0,40000
2022,15,0,28,0,0,0,0,1,0,25000
2022,15,0,22,0,0,0,0,1,0,25000
2022,15,1,18,1,0,0,0,0,0,0
2022,15,0,47,0,0,0,1,0,0,0
2022,15,0,21,1,0,0,0,1,0,25000
2022,15,0,22,0,0,1,0,0,0,24000
2022,15,0,21,0,0,1,0,0,0,10000
2022,15,0,20,0,0,0,0,1,0,27600
2022,15,1,97,0,1,0,0,0,0,0
2022,15,0,40,0,0,0,0,0,0,9600
2022,15,0,22,1,0,0,0,1,0,40000
2022,15,1,43,0,0,0,0,0,0,200
2022,15,0,20,0,0,0,0,1,0,25200
2022,15,1,60,0,0,0,0,1,1,10800
2022,15,1,72,0,0,0,1,0,0,6000
2022,15,0,91,0,0,0,1,0,0,23800
2022,15,0,23,0,0,0,0,1,0,30000
2022,15,1,97,0,0,0,1,0,0,14600
2022,15,0,29,0,0,0,0,1,0,1600
2022,15,1,21,1,0,1,0,0,0,31050
2022,15,1,31,0,0,0,1,0,0,28000
2022,15,1,18,0,0,0,0,0,0,0
2022,15,0,18,0,0,0,0,0,0,600
2022,15,0,32,0,0,0,1,0,0,630
2022,15,0,90,0,0,0,0,1,0,12000
2022,15,0,88,0,0,0,0,1,0,12000
2022,15,1,23,0,0,0,0,1,0,27000
2022,15,0,48,0,1,0,0,0,0,1800
2022,15,0,59,0,0,0,0,1,1,25000
2022,15,0,18,0,1,0,0,0,0,3000
2022,15,1,40,0,0,0,1,0,0,10380
2022,15,1,27,1,0,0,0,0,0,34800
2022,15,1,88,0,1,0,0,0,0,14900
2022,15,0,27,0,0,0,0,0,0,20200
2022,15,0,20,1,0,0,0,0,0,0
2022,15,0,21,0,0,0,0,1,0,5600
2022,15,1,28,0,0,0,1,0,1,10000
2022,15,0,53,0,0,0,0,0,0,0
2022,15,0,25,0,0,0,0,1,0,32000
2022,15,0,71,0,0,0,0,1,1,35200
2022,15,0,23,0,0,0,1,0,0,27600
2022,15,0,22,0,0,0,0,1,0,25000
2022,15,0,25,0,0,0,0,1,0,33000
2022,15,1,19,0,0,0,0,1,0,26520
2022,15,1,23,0,0,0,0,1,0,32000
2022,15,1,82,0,1,0,0,0,0,6000
2022,15,1,43,0,0,0,0,0,0,200
2022,15,1,20,0,0,0,0,1,0,9300
2022,15,1,97,0,0,0,1,0,0,14600
2022,15,1,20,0,0,0,1,0,0,25000
2022,15,0,21,0,0,0,0,1,0,24000
2022,15,0,20,1,0,0,0,1,0,26900
2022,15,1,78,0,0,0,1,0,0,14900
2022,15,0,23,1,0,0,0,0,0,25200
2022,15,0,26,0,0,0,0,1,1,27000
2022,15,1,30,0,0,0,0,0,0,0
2022,15,0,81,0,1,0,0,0,0,48200
2022,15,1,19,1,0,0,0,0,0,23500
2022,15,0,39,1,0,0,1,0,0,0
2022,15,0,20,0,0,0,0,1,0,25000
2022,15,1,79,0,1,0,0,0,0,18600
2022,15,0,63,1,0,0,0,0,0,5700
2022,15,0,33,0,1,0,0,0,1,35400
2022,15,0,25,0,0,0,0,1,0,25000
2022,15,1,91,1,0,0,0,0,0,24700
2022,15,1,84,0,0,0,1,0,0,0
2022,15,0,38,0,0,0,1,0,0,9600
2022,15,0,21,0,0,0,0,1,0,25000
2022,15,0,21,0,0,0,0,1,0,24000
2022,15,0,88,0,1,0,0,0,0,27900
2022,15,1,84,0,0,0,1,0,0,0
2022,15,0,57,0,0,0,1,0,0,0
2022,15,0,47,0,0,0,1,0,0,0
2022,15,0,27,0,0,0,0,1,0,32400
2022,15,0,27,0,0,0,0,1,0,23000
2022,15,1,27,0,0,0,1,0,0,0
2022,15,0,65,0,1,0,0,0,0,15300
2022,15,0,20,0,0,0,0,1,0,39000
2022,15,0,57,0,0,0,1,0,0,0
2022,15,1,71,0,1,0,0,0,1,6000
2022,15,0,59,0,0,0,0,0,0,9780
2022,15,1,33,0,0,0,0,0,0,10000
2022,15,1,76,0,1,0,0,0,0,6000
2022,15,0,43,0,0,0,0,1,0,0
2022,15,0,21,1,0,0,0,1,0,26000
2022,15,0,22,1,0,0,0,0,0,6400
2022,15,0,39,0,0,0,1,0,0,0
2022,15,0,20,0,0,0,0,1,0,40000
2022,15,1,97,0,1,0,0,0,0,6000
2022,15,0,24,0,0,0,0,1,0,24000
2022,15,0,21,1,0,0,1,0,0,23000
2022,15,1,19,0,0,0,0,0,0,400
2022,15,0,19,0,0,0,0,1,0,22500
2022,15,0,63,0,0,0,0,0,0,2300
2022,15,0,24,0,0,0,0,1,0,23000
2022,15,1,18,0,0,0,0,0,0,0
2022,15,0,21,1,0,0,0,0,0,39000
2022,15,0,22,0,0,0,1,0,0,7700
2022,15,1,19,0,0,0,0,1,0,5200
2022,15,0,66,1,0,0,0,0,1,9000
2022,15,0,22,0,0,0,1,0,1,0
2022,15,0,29,1,0,0,0,1,0,32000
2022,15,0,19,1,0,0,0,1,0,26400
2022,15,0,69,0,0,0,1,0,0,15300
2022,15,0,45,0,0,0,0,1,0,40800
2022,15,0,28,0,0,0,0,1,1,12000
2022,15,1,19,0,0,0,0,1,0,12000
2022,15,0,67,0,0,0,0,0,0,0
2022,15,0,79,0,0,0,1,0,0,25000
2022,15,0,21,0,0,0,0,1,0,27600
2022,15,0,28,0,0,0,0,0,0,6000
2022,15,1,42,0,0,0,1,0,0,0
2022,15,0,44,0,0,0,1,0,0,9500
2022,15,1,41,0,0,0,0,0,0,2300
2022,15,0,33,0,0,0,0,1,1,43000
2022,15,0,19,1,0,0,0,0,0,0
2022,15,0,18,0,0,0,0,0,0,600
2022,15,0,22,0,0,0,0,1,0,25000
2022,15,0,24,0,0,0,0,1,0,23000
2022,15,1,61,0,0,0,0,1,0,9000
2022,15,0,18,0,0,0,0,1,0,9500
2022,15,1,36,1,0,0,0,0,0,13200
2022,15,0,89,0,1,0,0,0,0,14400
2022,15,0,23,0,0,0,0,1,0,27000
2022,15,0,23,1,0,0,0,1,0,15000
2022,15,1,83,0,0,0,0,1,0,0
2022,15,0,18,0,0,1,0,0,0,13200
2022,15,0,25,0,0,0,0,1,0,55000
2022,15,0,20,1,0,0,0,1,0,20000
2022,15,0,21,0,0,0,0,1,0,5600
2022,15,0,18,0,0,0,0,1,0,3000
2022,15,1,18,0,0,0,0,1,0,3100
2022,15,0,22,0,0,0,0,1,0,29000
2022,15,0,43,0,0,0,1,0,0,0
2022,15,0,20,0,0,0,1,0,0,73000
2022,15,1,71,0,0,0,1,0,0,0
2022,15,1,97,0,1,0,0,0,0,19600
2022,15,0,18,0,0,1,0,0,0,8000
2022,15,0,52,0,0,0,0,0,0,2600
2022,15,0,42,1,0,0,0,0,0,6700
2022,15,0,54,0,0,0,1,0,0,0
2022,15,1,97,0,1,0,0,0,0,19600
2022,15,1,80,0,0,0,0,0,0,6000
2022,15,0,58,0,0,0,0,0,0,18500
2022,15,1,79,0,0,0,0,1,1,13000
2022,15,1,87,0,0,0,1,0,0,10800
2022,15,1,19,1,0,1,0,0,0,26300
2022,15,0,74,0,1,0,0,0,1,24600
2022,15,0,25,0,0,0,0,1,0,55000
2022,15,0,25,0,0,1,0,0,0,37700
2022,15,0,20,0,0,0,0,1,0,9600
2022,15,1,21,0,0,1,0,0,0,40500
2022,15,0,17,1,0,0,0,0,0,4700
2022,15,1,22,1,0,0,0,0,0,39000
2022,15,1,22,0,0,0,0,1,0,31050
2022,15,0,24,0,0,0,0,1,0,23000
2022,15,0,46,0,0,1,0,0,0,370
2022,15,1,78,0,0,0,0,1,1,13000
2022,15,0,19,0,0,0,0,1,0,22500
2022,15,0,23,0,0,0,0,1,0,27000
2022,15,1,19,0,0,0,0,1,0,12000
2022,15,0,22,0,0,0,1,0,1,0
2022,15,1,27,1,0,0,0,0,0,34800
2022,15,0,81,0,0,0,0,0,0,14400
2022,15,1,22,0,0,0,1,0,0,25000
2022,15,0,22,1,0,0,0,1,0,27300
2022,15,0,23,0,0,1,0,0,0,86000
2022,15,1,23,0,0,1,0,0,0,1200
2022,15,0,86,0,0,0,0,1,0,34800
2022,15,1,36,1,0,0,0,0,0,13200
2022,15,0,66,0,0,0,0,0,0,0
2022,15,0,71,0,0,0,0,1,0,13000
2022,15,1,30,0,0,0,0,0,0,0
2022,15,0,20,1,0,0,0,1,0,16000
2022,15,1,97,0,1,0,0,0,0,6000
2022,15,0,30,0,0,0,0,0,0,48900
2022,15,0,38,0,0,0,1,0,0,9600
2022,15,1,19,0,0,0,0,1,0,26520
2022,15,0,19,1,0,0,0,0,0,27600
2022,15,1,22,1,0,0,0,0,0,39000
2022,15,1,73,0,0,0,0,1,1,0
2022,15,0,91,0,1,0,0,0,0,5600
2022,15,0,32,0,0,0,0,0,0,0
2022,15,0,19,1,0,0,0,0,0,27600
2022,15,0,21,0,0,0,0,1,0,4000
2022,15,0,21,0,0,0,0,1,0,24000
2022,15,0,25,0,0,0,0,1,0,55000
2022,15,0,19,0,0,0,1,0,0,9500
2022,15,0,91,0,0,0,1,0,0,23800
2022,15,0,92,0,1,0,0,0,0,60000
2022,15,1,37,0,0,0,0,1,1,17000
2022,15,1,28,0,0,0,1,0,1,10000
2022,15,0,81,0,1,0,0,0,1,3900
2022,15,1,81,0,1,0,0,0,1,3100
2022,15,0,66,0,0,0,1,0,1,37500
2022,15,1,60,0,1,0,0,0,1,140000
2022,15,0,26,0,0,0,1,0,1,60000
2022,15,1,69,0,0,0,0,1,0,11100
2022,15,0,61,0,0,0,1,0,0,80000
2022,15,1,62,0,0,0,1,0,0,50000
2022,15,0,22,0,0,0,1,0,0,0
2022,15,1,21,0,0,0,1,0,0,10000
2022,15,0,58,0,0,0,1,0,0,10000
2022,15,1,54,0,0,0,1,0,0,50000
2022,15,1,85,0,0,0,0,0,0,30020
2022,15,0,46,0,0,0,0,1,1,124800
2022,15,1,48,0,0,0,1,0,0,8300
2022,15,1,36,0,1,0,0,0,0,2000
2022,15,0,44,0,0,0,1,0,0,40000
2022,15,0,72,0,0,0,0,0,0,18800
2022,15,1,51,0,0,0,1,0,0,43000
2022,15,0,51,0,0,0,1,0,0,74000
2022,15,1,45,0,0,0,0,0,0,104000
2022,15,0,48,0,0,0,0,0,0,100000
2022,15,0,57,0,0,0,0,0,1,65000
2022,15,0,42,1,0,0,0,1,1,100000
2022,15,1,47,0,0,0,0,0,1,0
2022,15,0,69,0,0,0,0,1,0,11800
2022,15,1,77,0,0,0,0,1,0,5900
2022,15,1,52,0,0,0,0,0,1,110000
2022,15,0,53,0,0,0,0,0,1,50000
2022,15,0,35,0,1,0,0,0,1,135000
2022,15,1,35,0,1,0,0,0,1,43000
2022,15,1,77,1,0,0,1,0,1,1900
2022,15,0,50,1,0,0,1,0,0,9500
2022,15,0,44,1,0,0,1,0,0,10400
2022,15,0,79,0,0,0,1,0,0,64400
2022,15,1,77,0,0,0,1,0,0,17700
2022,15,1,60,0,0,0,0,0,0,35700
2022,15,0,60,0,0,0,1,0,0,0
2022,15,0,48,0,0,0,1,0,0,39000
2022,15,0,44,0,0,1,0,0,1,114300
2022,15,1,42,0,0,0,1,0,0,5000
2022,15,0,59,0,0,0,1,0,0,71500
2022,15,1,60,0,0,0,0,1,1,90000
2022,15,1,41,0,0,0,1,0,1,44700
2022,15,0,44,1,0,0,0,0,1,36000
2022,15,0,81,0,0,0,0,1,0,27000
2022,15,0,87,0,0,0,0,1,1,31200
2022,15,1,52,0,0,0,0,0,0,80000
2022,15,0,56,0,0,0,1,0,0,75000
2022,15,1,26,0,0,0,0,0,1,40000
2022,15,1,56,1,0,0,1,0,0,9900
2022,15,1,52,0,0,0,1,0,0,34300
2022,15,0,51,0,0,0,1,0,0,1000
2022,15,1,27,0,0,0,1,0,0,7700
2022,15,0,25,0,0,0,1,0,0,1000
2022,15,1,54,0,0,0,1,0,0,24000
2022,15,0,49,0,0,0,1,0,0,43000
2022,15,0,30,0,0,0,0,0,0,0
2022,15,1,21,0,0,0,1,0,0,0
2022,15,1,56,0,0,0,0,1,1,24000
2022,15,1,91,0,0,0,0,1,0,19800
2022,15,0,65,0,0,0,1,0,0,50000
2022,15,1,64,0,0,0,1,0,0,40000
2022,15,1,28,0,1,0,0,0,1,68000
2022,15,0,28,1,0,0,0,0,0,45600
2022,15,0,23,0,0,0,1,0,0,50000
2022,15,0,46,0,0,0,0,1,1,36000
2022,15,0,65,0,1,0,0,0,1,143000
2022,15,1,64,0,1,0,0,0,0,31500
2022,15,1,36,0,0,0,0,1,0,0
2022,15,0,27,0,0,0,0,0,0,96000
2022,15,1,40,0,0,0,0,0,0,34000
2022,15,0,43,0,0,0,0,0,0,60000
2022,15,1,21,0,0,0,0,0,1,300
2022,15,1,17,0,0,0,0,0,0,0
2022,15,1,15,0,0,0,0,0,0,0
2022,15,1,55,0,0,0,0,0,0,18000
2022,15,0,55,0,0,0,0,0,0,0
2022,15,1,37,0,0,0,1,0,0,10900
2022,15,0,49,0,0,0,0,0,0,25100
2022,15,1,82,0,1,0,0,0,0,21200
2022,15,0,36,0,0,0,0,1,0,120000
2022,15,1,29,0,0,0,0,1,1,115000
2022,15,1,60,0,0,0,0,1,1,50000
2022,15,0,77,0,0,0,0,1,1,102000
2022,15,0,88,0,1,0,0,0,0,1300
2022,15,0,40,0,0,0,0,1,1,119400
2022,15,1,42,0,0,0,0,1,1,90000
2022,15,0,62,0,0,0,1,0,0,35000
2022,15,1,58,0,0,0,1,0,0,22000
2022,15,1,86,0,1,0,0,0,0,32400
2022,15,1,64,0,0,0,0,1,0,92000
2022,15,1,62,0,0,0,0,1,0,22700
2022,15,0,89,0,1,0,0,0,0,54800
2022,15,1,85,0,1,0,0,0,0,11900
2022,15,0,32,1,0,0,0,0,0,44000
2022,15,1,58,1,0,0,0,0,0,18100
2022,15,1,56,0,0,0,1,0,0,25000
2022,15,0,57,0,0,0,1,0,0,29000
2022,15,0,49,0,0,0,0,1,1,105000
2022,15,1,49,0,1,0,0,0,1,90000
2022,15,1,65,0,1,0,0,0,1,71700
2022,15,1,26,0,1,0,0,0,1,66000
2022,15,0,51,0,0,0,1,0,0,42000
2022,15,0,55,0,0,0,0,0,0,40000
2022,15,1,83,0,0,0,1,0,0,14400
2022,15,1,74,0,0,0,0,1,1,27660
2022,15,0,74,0,0,0,0,1,1,125000
2022,15,1,51,0,0,0,1,0,0,123200
2022,15,0,46,0,0,0,1,0,0,100000
2022,15,0,18,0,0,0,1,0,0,4000
2022,15,1,77,0,0,0,1,0,0,11000
2022,15,1,39,0,0,0,0,0,0,25000
2022,15,0,36,0,0,0,1,0,0,50000
2022,15,1,40,0,0,0,0,0,0,40000
2022,15,1,57,0,0,0,0,0,0,155000
2022,15,0,66,1,0,0,0,0,0,95000
2022,15,1,17,1,0,0,0,0,0,3000
2022,15,0,46,0,0,0,0,0,0,100000
2022,15,1,42,0,0,0,0,0,1,47000
2022,15,1,53,0,1,0,0,0,1,60000
2022,15,0,55,0,0,0,0,1,0,27000
2022,15,1,54,1,0,0,0,0,0,43000
2022,15,1,40,0,0,0,0,0,0,40800
2022,15,0,38,1,0,0,0,0,0,34800
2022,15,1,40,0,0,0,0,0,0,22800
2022,15,0,63,0,1,0,0,0,0,50000
2022,15,1,24,0,0,0,0,1,1,35000
2022,15,1,58,0,1,0,0,0,1,8000
2022,15,1,66,0,0,0,0,1,1,57200
2022,15,1,62,0,0,0,1,0,0,40000
2022,15,0,63,0,0,0,1,0,0,48000
2022,15,1,35,0,0,0,1,0,0,14000
2022,15,1,50,0,0,0,1,0,0,1200
2022,15,0,48,0,0,0,1,0,0,59100
2022,15,1,19,0,0,0,1,0,0,18570
2022,15,1,36,0,0,0,1,0,0,61000
2022,15,1,80,0,0,0,0,1,0,114400
2022,15,0,83,0,0,0,0,1,0,115600
2022,15,1,65,0,0,0,0,1,1,67000
2022,15,0,56,0,0,0,1,0,0,25000
2022,15,0,19,0,0,0,1,0,0,0
2022,15,1,50,0,0,0,1,0,0,24500
2022,15,1,61,0,0,0,0,0,1,63500
2022,15,1,71,0,0,0,1,0,0,14900
2022,15,0,73,1,0,0,0,0,0,51800
2022,15,1,52,0,0,0,1,0,1,23400
2022,15,0,51,0,0,0,1,0,0,77000
2022,15,0,67,0,1,0,0,0,1,207000
2022,15,1,72,0,1,0,0,0,1,16500
2022,15,1,74,0,0,0,0,1,1,392000
2022,15,1,65,0,1,0,0,0,0,78000
2022,15,0,55,0,1,0,0,0,0,80000
2022,15,1,55,0,1,0,0,0,0,40000
2022,15,1,26,0,1,0,0,0,1,56000
2022,15,0,18,0,1,0,0,0,0,0
2022,15,1,83,0,1,0,0,0,0,14400
2022,15,1,54,0,1,0,0,0,1,47000
2022,15,1,42,0,1,0,0,0,0,30000
2022,15,1,81,0,0,0,0,1,1,75000
2022,15,0,75,0,0,0,0,1,1,13000
2022,15,1,25,0,0,0,0,1,1,20900
2022,15,1,52,0,0,0,0,1,1,66800
2022,15,0,61,0,0,0,0,1,0,218000
2022,15,1,73,0,0,0,1,0,1,60000
2022,15,1,24,0,0,0,0,0,0,33000
2022,15,0,25,0,0,0,0,0,0,75000
2022,15,1,64,0,0,0,1,0,0,40000
2022,15,0,66,0,0,0,1,0,0,103040
2022,15,1,37,0,0,0,1,0,1,62000
2022,15,0,39,0,0,0,0,0,0,31200
2022,15,0,74,0,1,0,0,0,1,75500
2022,15,1,73,0,1,0,0,0,1,109000
2022,15,1,53,0,0,0,0,0,1,26300
2022,15,0,57,0,0,0,1,0,0,24000
2022,15,0,19,0,0,0,0,0,0,12600
2022,15,0,15,0,0,0,0,0,0,0
2022,15,0,49,0,0,0,1,0,0,35000
2022,15,1,50,0,0,0,1,0,0,40000
2022,15,1,17,0,0,0,1,0,0,1000
2022,15,0,75,0,0,0,0,1,0,46000
2022,15,0,45,0,0,0,0,1,0,30000
2022,15,0,66,0,1,0,0,0,0,8000
2022,15,0,57,0,0,0,1,0,0,7900
2022,15,1,54,0,0,0,1,0,1,86000
2022,15,1,20,0,0,0,1,0,0,1200
2022,15,0,61,0,0,0,1,0,0,36200
2022,15,1,62,0,0,0,0,1,0,76000
2022,15,1,52,0,0,0,1,0,0,5000
2022,15,0,54,0,0,0,1,0,0,4400
2022,15,0,25,0,0,0,1,0,0,17000
2022,15,1,22,0,0,0,1,0,0,2000
2022,15,1,86,0,1,0,0,0,1,43900
2022,15,1,28,1,0,0,0,1,0,76000
2022,15,0,27,1,0,0,0,1,0,25000
2022,15,0,77,0,0,0,0,1,0,59000
2022,15,1,76,1,0,0,0,0,0,13700
2022,15,1,49,0,0,0,0,1,1,137500
2022,15,0,49,0,0,0,0,1,1,3000
2022,15,1,21,1,0,0,1,0,0,30000
2022,15,0,21,1,0,0,0,1,0,30000
2022,15,0,28,0,0,0,0,1,0,40000
2022,15,1,22,0,0,0,0,1,1,41600
2022,15,1,25,0,0,0,0,1,0,40000
2022,15,0,71,0,0,0,1,0,0,75800
2022,15,0,35,0,0,0,0,1,0,42000
2022,15,1,74,0,0,0,0,1,0,60400
2022,15,0,73,0,1,0,0,0,0,39600
2022,15,1,67,0,1,0,0,0,0,11900
2022,15,0,67,0,0,0,0,1,0,95000
2022,15,1,25,0,0,0,0,1,0,80000
2022,15,0,29,0,0,0,1,0,0,7000
2022,15,1,32,0,0,0,1,0,1,0
2022,15,1,52,0,0,0,1,0,0,10000
2022,15,0,52,0,0,0,1,0,0,14000
2022,15,0,66,0,0,0,1,0,0,193000
2022,15,1,62,0,0,0,0,0,0,10000
2022,15,1,78,0,0,0,1,0,0,1900
2022,15,1,57,0,0,0,0,1,1,15400
2022,15,0,20,0,0,0,0,1,0,20000
2022,15,0,17,0,0,0,0,1,0,0
2022,15,1,72,0,1,0,0,0,0,33000
2022,15,1,36,0,1,0,0,0,0,53000
2022,15,1,46,0,1,0,0,0,1,50530
2022,15,0,90,0,1,0,0,0,1,117100
2022,15,1,82,0,1,0,0,0,0,40700
2022,15,1,57,0,1,0,0,0,1,37030
2022,15,0,65,0,0,0,1,0,0,129000
2022,15,1,26,0,0,0,1,0,0,20000
2022,15,0,33,0,0,0,1,0,0,30000
2022,15,0,62,0,0,0,1,0,0,112000
2022,15,1,60,0,0,0,1,0,0,22100
2022,15,1,33,0,0,0,1,0,0,24400
2022,15,0,71,0,0,0,0,1,0,12300
2022,15,0,74,0,0,1,0,0,1,62000
2022,15,1,49,0,0,0,1,0,0,205000
2022,15,0,23,0,0,0,1,0,1,53000
2022,15,0,86,0,1,0,0,0,1,43500
2022,15,1,86,0,1,0,0,0,1,10600
2022,15,0,63,0,0,0,1,0,0,215800
2022,15,1,73,0,0,0,1,0,0,10200
2022,15,1,53,0,0,0,0,1,0,75000
2022,15,0,60,0,0,0,0,1,0,60000
2022,15,0,71,0,0,0,0,1,0,25000
2022,15,1,69,0,1,0,0,0,1,25500
2022,15,0,37,0,0,0,0,0,1,55000
2022,15,1,97,0,0,0,1,0,0,12050
2022,15,1,78,0,0,0,1,0,1,9600
2022,15,1,39,0,0,0,1,0,1,100000
2022,15,0,56,0,0,0,1,0,0,63000
2022,15,0,36,0,0,0,1,0,0,40000
2022,15,0,32,0,0,0,1,0,0,31900
2022,15,0,54,0,0,0,1,0,0,90000
2022,15,1,97,0,0,0,1,0,0,1800
2022,15,1,44,0,0,0,0,0,0,34000
2022,15,0,86,0,0,0,0,0,1,77400
2022,15,0,46,0,0,0,0,0,0,0
2022,15,1,33,0,0,0,0,0,0,20000
2022,15,1,70,0,0,0,0,1,0,23700
2022,15,0,66,0,0,0,0,1,1,7000
2022,15,1,61,0,0,0,1,0,0,19800
2022,15,0,60,0,0,0,1,0,0,0
2022,15,0,75,0,0,0,1,0,0,19000
2022,15,1,65,0,0,0,1,0,0,12000
2022,15,0,75,0,0,0,1,0,0,8400
2022,15,1,73,0,0,0,0,0,1,221600
2022,15,1,27,0,0,0,1,0,0,45000
2022,15,0,79,0,0,0,0,0,0,111400
2022,15,1,34,0,0,0,0,0,0,24000
2022,15,1,74,0,1,0,0,0,1,93100
2022,15,0,61,0,0,0,0,1,0,120000
2022,15,1,65,1,0,0,0,1,0,0
2022,15,1,35,0,0,0,0,0,0,0
2022,15,0,43,0,0,0,0,0,1,90000
2022,15,1,67,0,1,0,0,0,1,53000
2022,15,0,62,0,0,0,0,1,1,63600
2022,15,0,23,0,1,0,0,0,0,60000
2022,15,1,31,0,0,0,0,0,0,23400
2022,15,0,33,0,0,0,1,0,0,90000
2022,15,1,65,0,1,0,0,0,0,18100
2022,15,0,63,0,1,0,0,0,0,20000
2022,15,1,77,0,0,0,1,0,0,22300
2022,15,1,86,0,1,0,0,0,1,44700
2022,15,0,82,0,0,0,0,1,0,227500
2022,15,1,68,0,0,0,0,1,0,80000
2022,15,0,44,0,0,0,0,1,0,165000
2022,15,1,43,0,0,0,0,0,0,38000
2022,15,0,16,0,0,0,0,0,0,0
2022,15,1,68,0,0,0,0,1,0,22600
2022,15,0,54,1,0,0,0,0,1,63000
2022,15,0,25,1,0,0,0,0,0,0
2022,15,0,51,1,0,0,0,0,1,150000
2022,15,1,53,0,0,0,0,1,1,100000
2022,15,1,15,0,0,0,0,1,0,0
2022,15,1,54,0,0,0,1,0,0,82000
2022,15,0,28,0,0,0,0,1,0,46700
2022,15,1,29,0,0,0,0,0,0,0
2022,15,1,57,0,0,0,0,0,0,65000
2022,15,0,61,0,0,0,0,0,0,24900
2022,15,1,30,0,0,0,0,0,0,56000
2022,15,0,60,0,1,0,0,0,1,113000
2022,15,1,56,0,1,0,0,0,0,119000
2022,15,1,15,0,1,0,0,0,0,3000
2022,15,1,66,0,1,0,0,0,1,24000
2022,15,0,63,1,0,0,0,1,1,106000
2022,15,0,33,0,0,0,0,1,1,86000
2022,15,1,33,0,0,0,0,1,1,102000
2022,15,0,28,0,0,0,0,1,0,37000
2022,15,1,53,0,0,0,1,0,0,17800
2022,15,1,51,0,0,1,0,0,1,107100
2022,15,1,54,0,0,0,0,1,1,55000
2022,15,0,55,0,0,0,0,1,1,120000
2022,15,0,23,0,0,0,0,1,0,18000
2022,15,0,17,0,0,0,1,0,0,12000
2022,15,1,50,1,0,0,0,0,1,177000
2022,15,0,26,1,0,0,0,0,0,65000
2022,15,0,23,1,0,0,0,0,0,18000
2022,15,1,34,0,0,0,1,0,0,58000
2022,15,0,36,0,0,0,0,0,1,70000
2022,15,0,48,0,0,0,1,0,0,100000
2022,15,1,37,0,0,0,1,0,0,26400
2022,15,0,38,0,0,0,1,0,0,34400
2022,15,1,39,0,0,0,1,0,0,36000
2022,15,1,69,0,0,0,1,0,0,18800
2022,15,0,50,0,0,0,1,0,0,41000
2022,15,0,65,0,0,0,1,0,1,5000
2022,15,1,56,0,0,0,1,0,0,5000
2022,15,1,52,0,0,0,0,1,0,0
2022,15,0,53,1,0,0,0,0,0,55000
2022,15,1,83,1,0,0,0,0,1,16400
2022,15,0,79,0,0,0,0,1,0,135000
2022,15,1,58,0,0,0,1,0,1,19500
2022,15,1,93,0,0,0,0,1,1,56800
2022,15,0,97,0,0,0,0,1,1,240100
2022,15,1,59,0,0,0,0,1,1,70000
2022,15,1,58,0,0,0,1,0,0,55000
2022,15,0,56,0,0,0,1,0,0,18200
2022,15,1,80,0,1,0,0,0,1,51300
2022,15,1,72,0,0,0,0,1,0,7200
2022,15,0,47,0,0,0,0,1,1,124000
2022,15,1,51,0,0,0,0,1,1,70000
2022,15,1,29,0,0,0,0,1,1,17900
2022,15,0,19,0,0,1,0,0,0,22000
2022,15,1,19,0,0,1,0,0,0,24000
2022,15,1,61,0,0,0,1,0,0,45000
2022,15,0,60,0,0,0,1,0,0,55000
2022,15,1,22,0,0,0,1,0,0,7200
2022,15,1,54,0,0,0,1,0,0,18100
2022,15,0,55,0,0,0,1,0,0,0
2022,15,0,70,0,1,0,0,0,1,120200
2022,15,1,67,0,1,0,0,0,0,30300
2022,15,0,48,0,1,0,0,0,1,152000
2022,15,1,77,0,0,0,1,0,0,9200
2022,15,0,77,0,0,0,1,0,0,5600
2022,15,0,22,0,0,0,0,0,0,30000
2022,15,0,76,0,0,0,0,1,0,18000
2022,15,1,53,0,0,0,1,0,1,8400
2022,15,1,78,0,1,0,0,0,1,35800
2022,15,0,78,0,1,0,0,0,0,96100
2022,15,0,65,0,0,0,0,0,0,44800
2022,15,1,65,0,0,0,0,0,0,41000
2022,15,0,44,0,0,0,0,0,0,30000
2022,15,1,34,0,0,1,0,0,0,48000
2022,15,0,35,0,0,1,0,0,0,28000
2022,15,1,69,0,1,0,0,0,1,69000
2022,15,0,29,0,0,0,0,0,0,0
2022,15,1,81,0,0,0,0,1,1,18900
2022,15,1,81,0,1,0,0,0,0,29000
2022,15,0,27,0,0,0,0,0,0,55000
2022,15,1,77,0,0,0,0,1,1,1400
